cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2007,PM,15.4617159503,E,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2009,AM,24.8786968574,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2009,PM,22.8229959359,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2011,AM,19.8424136623,D,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2011,PM,21.9758038655,D,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2013,AM,21.6,D,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2013,PM,24.6,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2015,AM,20.6,D,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2015,PM,20.5,D,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2017,AM,22.9,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2017,PM,24.7,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1993,AM,32.4,B,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1993,PM,18.0,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1995,PM,20.6,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1997,PM,11.8,F,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,1999,PM,12.0,F,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2001,AM,20.9,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2001,PM,18.1,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2004,AM,18.9,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2004,PM,14.7,E,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2006,AM,18.7,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2006,PM,18.8,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2007,AM,16.1113985984,E,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2007,PM,14.9027662153,E,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2009,AM,22.0983989898,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2009,PM,16.6744568586,E,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2011,AM,10.7645850496,F,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2011,PM,16.8387862617,E,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2013,AM,25.3,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2013,PM,26.3,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2015,AM,21.6,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2015,PM,18.5,D,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2017,AM,23.4,C,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2017,PM,20.4,D,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,1993,AM,19.9,B,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,1993,PM,22.1,C,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2001,AM,30.7,B,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2001,PM,16.6,E,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2004,PM,19.0,D,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2006,AM,43.0,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2006,PM,35.3,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2007,AM,39.4095856028,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2007,PM,40.379544014,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2009,AM,39.5799509982,A,16.6748619348,,,2.3736299078793378
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2009,PM,39.243955514,A,13.3633419497,,,2.9366872195379993
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2011,AM,42.3340097958,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2011,PM,40.2858433314,A,,,,
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2013,AM,42.7,A,18.2,1.8,9.89010989010989011000,2.3461538461538462
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2013,PM,38.0,A,14.5,1.3,8.96551724137931034500,2.6206896551724138
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2015,AM,39.3,A,18.9,12.2,64.55026455026455026500,2.0793650793650794
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2015,PM,34.0,B,17.2,6.2,36.04651162790697674400,1.9767441860465116
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2017,AM,42.8,A,23.8,6.654923869,27.96186499579831932800,1.7983193277310924
141,Junipero Serra,19th,Brotherhood,S,0.333726510153,1,2017,PM,37.3,A,14.7,5.953273939,40.49846217006802721100,2.5374149659863946
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,1993,AM,41.9,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,1993,PM,48.1,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2001,AM,38.7,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2001,PM,26.3,B,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2006,AM,40.4,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2006,PM,39.2,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2007,AM,42.514893429,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2007,PM,44.5272227236,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2009,AM,43.4946351102,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2009,PM,39.6429900177,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2011,AM,44.1441708213,A,17.22,3.05,17.71196283391405342600,2.5635406981010453
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2011,PM,45.340599517,A,16.3,4.96,30.42944785276073619600,2.7816318722085890
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2013,AM,49.0,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2013,PM,50.6,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2015,AM,48.7,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2015,PM,48.9,A,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2017,AM,54.6,A,14.5,0.726845302,5.01272622068965517200,3.7655172413793103
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2017,PM,53.6,A,14.1,0.655718934,4.65048889361702127700,3.8014184397163121
143,Kearny,Market,Columbus,N,0.647422162187,3,1991,AM,6.3,F,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1991,PM,6.3,F,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1993,AM,13.7,C,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1993,PM,12.9,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1995,PM,10.8,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1997,PM,9.2,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1999,AM,8.8,E,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1999,PM,9.1,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2001,AM,12.9,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2001,PM,8.1,E,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2004,AM,5.4,F,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2004,PM,7.2,E,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2006,AM,14.1,C,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2006,PM,11.7,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2007,AM,13.6709512565,C,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2007,PM,11.191988312,D,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,2009,AM,13.8026093079,C,6.71813536007,,,2.0545298015186438
143,Kearny,Market,Columbus,N,0.647422162187,3,2009,PM,13.0336958235,C,6.77209353225,,,1.9246184007103648
143,Kearny,Market,Columbus,N,0.647422162187,3,2011,AM,14.7345596817,C,5.17,2.09,40.42553191489361702100,2.8500115438491296
143,Kearny,Market,Columbus,N,0.647422162187,3,2011,PM,14.8249888216,C,5.38,2.88,53.53159851301115241600,2.7555741304089219
143,Kearny,Market,Columbus,N,0.647422162187,3,2013,AM,11.7,D,7.2,0.8,11.11111111111111111100,1.6250000000000000
143,Kearny,Market,Columbus,N,0.647422162187,3,2013,PM,11.9,D,7.5,1.2,16.00000000000000000000,1.5866666666666667
143,Kearny,Market,Columbus,N,0.647422162187,3,2015,AM,8.6,E,6.1,0.4,6.55737704918032786900,1.4098360655737705
143,Kearny,Market,Columbus,N,0.647422162187,3,2015,PM,8.9,E,6.8,0.6,8.82352941176470588200,1.3088235294117647
143,Kearny,Market,Columbus,N,0.647422162187,3,2017,AM,7.5,E,5.6,1.273889366,22.74802439285714285700,1.3392857142857143
143,Kearny,Market,Columbus,N,0.647422162187,3,2017,PM,8.3,E,6.6,1.693123347,25.65338404545454545500,1.2575757575757576
144,King,4th,2nd,E,0.344637634925,3,2007,AM,20.9402270211,B,,,,
144,King,4th,2nd,E,0.344637634925,3,2007,PM,21.7186871578,B,,,,
144,King,4th,2nd,E,0.344637634925,3,2013,AM,14.9,C,,,,
144,King,4th,2nd,E,0.344637634925,3,2013,PM,13.9,C,,,,
144,King,4th,2nd,E,0.344637634925,3,2015,AM,12.4,D,,,,
144,King,4th,2nd,E,0.344637634925,3,2015,PM,11.5,D,,,,
144,King,4th,2nd,E,0.344637634925,3,2017,AM,13.0,C,,,,
144,King,4th,2nd,E,0.344637634925,3,2017,PM,12.3,D,,,,
145,King,2nd,4th,W,0.344637634925,3,2007,AM,18.2671784312,C,,,,
145,King,2nd,4th,W,0.344637634925,3,2007,PM,7.66518996689,E,,,,
145,King,2nd,4th,W,0.344637634925,3,2013,AM,15.9,C,,,,
145,King,2nd,4th,W,0.344637634925,3,2013,PM,12.0,D,,,,
145,King,2nd,4th,W,0.344637634925,3,2015,AM,13.6,C,,,,
145,King,2nd,4th,W,0.344637634925,3,2015,PM,8.7,E,,,,
145,King,2nd,4th,W,0.344637634925,3,2017,AM,11.7,D,,,,
145,King,2nd,4th,W,0.344637634925,3,2017,PM,8.0,E,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,1993,AM,22.6,B,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,1993,PM,16.4,C,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2001,AM,11.4,D,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2001,PM,14.5,C,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2004,AM,13.4,C,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2006,AM,17.2,C,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2006,PM,12.3,D,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2007,AM,23.8557290381,B,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2007,PM,23.9719410518,B,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2009,AM,22.4064602037,B,11.4458672843,,,1.9576026566754240
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2009,PM,23.1251580501,B,11.9362819376,,,1.9373836987927013
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2011,AM,26.8771538783,A,11.28,3.34,29.60992907801418439700,2.3827264076507092
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2011,PM,20.5886442952,B,10.56,3.17,30.01893939393939393900,1.9496822249242424
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2013,AM,20.2,B,10.8,1.9,17.59259259259259259300,1.8703703703703704
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2013,PM,21.5,B,9.9,1.3,13.13131313131313131300,2.1717171717171717
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2015,AM,15.4,C,10.5,1.1,10.47619047619047619000,1.4666666666666667
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2015,PM,18.9,C,10.1,0.9,8.91089108910891089100,1.8712871287128713
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2017,AM,17.7,C,10.0,1.230888996,12.30888996000000000000,1.7700000000000000
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2017,PM,18.0,C,9.4,2.145713161,22.82673575531914893600,1.9148936170212766
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1993,AM,10.7,D,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1993,PM,22.8,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1995,AM,12.2,D,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1997,AM,23.4,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2001,PM,14.0,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2006,AM,20.3,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2006,PM,22.8,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2007,AM,11.9284169086,D,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2007,PM,21.79961783,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2009,AM,20.3375995325,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2009,PM,21.6882674896,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2011,AM,21.0612704358,B,13.18,5.12,38.84673748103186646400,1.5979719602276176
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2011,PM,22.8035780429,B,11.72,3.65,31.14334470989761092200,1.9456977852303754
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2013,AM,16.0,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2013,PM,22.0,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2015,AM,16.7,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2015,PM,21.1,B,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2017,AM,13.2,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,2017,PM,20.0,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,1993,AM,31.7,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,1993,PM,21.3,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2001,AM,9.9,D,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2001,PM,9.8,D,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2004,AM,15.4,C,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2004,PM,9.9,D,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2006,AM,25.0,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2006,PM,23.6,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2007,AM,25.425704194,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2007,PM,18.0883611321,C,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2009,AM,24.4374550599,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2009,PM,29.0505084634,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2011,AM,24.2985188529,B,11.18,2.82,25.22361359570661896200,2.1733916684168157
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2011,PM,24.8153537828,B,6.33,0.61,9.63665086887835703000,3.9202770588941548
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2013,AM,25.5,A,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2013,PM,21.4,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2015,AM,24.4,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2015,PM,18.6,C,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2017,AM,24.0,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2017,PM,20.9,B,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,1991,PM,11.3,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,1993,AM,25.2,A,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,1993,PM,20.8,B,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2001,AM,10.6,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2001,PM,12.0,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2004,AM,13.8,C,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2004,PM,9.1,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2006,AM,26.3,A,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2006,PM,22.7,B,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2007,AM,27.659145891,A,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2007,PM,12.8311464302,D,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2009,AM,25.9385110786,A,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2009,PM,12.8992380199,D,12.2442126902,,,1.05349672913018473989
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2011,AM,29.1813443927,A,14.07,4.36,30.98791755508173418600,2.0740116839161336
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2011,PM,18.8958742476,C,11.12,3.14,28.23741007194244604300,1.6992692668705036
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2013,AM,23.6,B,14.0,2.3,16.42857142857142857100,1.6857142857142857
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2013,PM,18.0,C,11.1,2.2,19.81981981981981982000,1.6216216216216216
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2015,AM,21.6,B,13.9,0.9,6.47482014388489208600,1.5539568345323741
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2015,PM,16.4,C,11.7,1.0,8.54700854700854700900,1.4017094017094017
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2017,AM,18.2,C,14.5,2.232665519,15.39769323448275862100,1.2551724137931034
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2017,PM,14.5,C,10.0,1.496368152,14.96368152000000000000,1.4500000000000000
150,Main,Mission,Market,N,0.121791230451,3,1993,AM,9.9,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,1993,PM,9.8,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,1995,AM,9.8,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,1995,PM,8.4,E,,,,
150,Main,Mission,Market,N,0.121791230451,3,1997,AM,8.4,E,,,,
150,Main,Mission,Market,N,0.121791230451,3,1997,PM,6.7,F,,,,
150,Main,Mission,Market,N,0.121791230451,3,1999,AM,11.5,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,1999,PM,7.7,E,,,,
150,Main,Mission,Market,N,0.121791230451,3,2001,AM,11.8,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,2001,PM,5.4,F,,,,
150,Main,Mission,Market,N,0.121791230451,3,2004,AM,9.1,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,2004,PM,7.5,E,,,,
150,Main,Mission,Market,N,0.121791230451,3,2006,AM,13.9,C,4.5,,,3.0888888888888889
150,Main,Mission,Market,N,0.121791230451,3,2006,PM,14.4,C,4.1,,,3.5121951219512195
150,Main,Mission,Market,N,0.121791230451,3,2007,AM,16.7877558485,C,4.4,,,3.8153990564772727
150,Main,Mission,Market,N,0.121791230451,3,2007,PM,16.3108819718,C,4.1,,,3.9782638955609756
150,Main,Mission,Market,N,0.121791230451,3,2009,AM,10.7199749611,D,,,,
150,Main,Mission,Market,N,0.121791230451,3,2009,PM,19.2579018315,B,,,,
150,Main,Mission,Market,N,0.121791230451,3,2011,AM,21.7485909286,B,3.3,1.67,50.60606060606060606100,6.5904820995757576
150,Main,Mission,Market,N,0.121791230451,3,2011,PM,14.2684103041,C,3.64,1.77,48.62637362637362637400,3.9198929406868132
150,Main,Mission,Market,N,0.121791230451,3,2013,AM,12.0,D,5.8,6.3,108.6206896551724100,2.0689655172413793
150,Main,Mission,Market,N,0.121791230451,3,2013,PM,3.17647058824,F,5.5,1.4,25.45454545454545454500,0.57754010695272727273
150,Main,Mission,Market,N,0.121791230451,3,2015,AM,5.26829268293,F,8.0,2.5,31.25000000000000000000,0.65853658536625000000
150,Main,Mission,Market,N,0.121791230451,3,2015,PM,4.97982708934,F,6.0,5.5,91.66666666666666666700,0.82997118155666666667
150,Main,Mission,Market,N,0.121791230451,3,2017,AM,8.9,E,4.9,0.99680777,20.34301571428571428600,1.8163265306122449
150,Main,Mission,Market,N,0.121791230451,3,2017,PM,11.0,D,4.8,1.011389389,21.07061227083333333300,2.2916666666666667
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,1993,AM,16.0,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,1993,PM,16.5,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,1999,AM,18.9,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,1999,PM,15.9,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2006,AM,13.8,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2006,PM,21.0,B,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2007,AM,16.8231133381,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2007,PM,15.967089374,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2009,AM,20.302294031,B,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2009,PM,20.1689397111,B,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2011,AM,25.1091906068,A,5.55,3.91,70.45045045045045045000,4.5241784877117117
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2011,PM,21.0915865106,B,4.77,1.92,40.25157232704402515700,4.4217162496016771
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2013,AM,21.8,B,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2013,PM,22.1,B,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2015,AM,14.0,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2015,PM,16.5,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2017,AM,13.4,C,,,,
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2017,PM,15.1,C,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,1993,AM,24.1,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,1993,PM,23.6,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,1999,AM,33.0,A,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,1999,PM,37.4,A,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2006,AM,18.6,C,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2006,PM,20.6,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2007,AM,20.4583717063,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2007,PM,22.17362868,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2009,AM,19.457441422,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2009,PM,23.9660825542,B,,,,
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2011,AM,18.542777218,C,12.61,4.35,34.49643140364789849300,1.4704819363996828
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2011,PM,20.0008507104,B,12.14,4.16,34.26688632619439868200,1.6475165329818781
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2013,AM,21.0,B,10.0,3.1,31.00000000000000000000,2.1000000000000000
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2013,PM,23.1,B,11.2,2.0,17.85714285714285714300,2.0625000000000000
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2015,AM,15.9,C,12.4,1.3,10.48387096774193548400,1.2822580645161290
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2015,PM,20.2,B,12.4,3.4,27.41935483870967741900,1.6290322580645161
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2017,AM,15.7,C,10.4,1.381371469,13.28241797115384615400,1.5096153846153846
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2017,PM,19.0,B,11.1,0.980396078,8.83239709909909909900,1.7117117117117117
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1991,AM,7.0,F,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1993,AM,33.0,A,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1993,PM,34.1,A,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1999,AM,22.0,B,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1999,PM,30.9,A,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,2006,AM,20.9,B,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,2006,PM,22.0,B,,,,
